Fuzz Attempt Nr.,Date and Time,Iteration Nr.,Exit Code,Output Messages,Action Sequence,Map File Name,Map File Type,Map File Custom Attribute,Absolute Map File Path,Relative Map File Path
1,23-06-2023 21:35,247,10,Widths mismatch,SWE,map_247.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_1/exitcode10_rejected/map_247.txt,fuzzresults/maps/previous_maps/run_1/exitcode10_rejected/map_247.txt
1,23-06-2023 21:35,248,10,More than one player,SWE,map_248.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_1/exitcode10_rejected/map_248.txt,fuzzresults/maps/previous_maps/run_1/exitcode10_rejected/map_248.txt
1,23-06-2023 21:35,249,10,More than one player,SWE,map_249.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_1/exitcode10_rejected/map_249.txt,fuzzresults/maps/previous_maps/run_1/exitcode10_rejected/map_249.txt
1,23-06-2023 21:35,250,10,More than one player,SWE,map_250.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_1/exitcode10_rejected/map_250.txt,fuzzresults/maps/previous_maps/run_1/exitcode10_rejected/map_250.txt
2,23-06-2023 21:54,1,10,More than one player,SWE,map_1.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_1.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_1.txt
2,23-06-2023 21:54,2,10,More than one player,SWE,map_2.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_2.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_2.txt
2,23-06-2023 21:54,3,10,More than one player,SWE,map_3.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_3.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_3.txt
2,23-06-2023 21:54,4,10,More than one player,SWE,map_4.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_4.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_4.txt
2,23-06-2023 21:54,5,10,More than one player,SWE,map_5.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_5.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_5.txt
2,23-06-2023 21:54,6,10,More than one player,SWE,map_6.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_6.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_6.txt
2,23-06-2023 21:54,7,10,More than one player,SWE,map_7.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_7.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_7.txt
2,23-06-2023 21:54,8,10,More than one player,SWE,map_8.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_8.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_8.txt
2,23-06-2023 21:54,9,10,More than one player,SWE,map_9.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_9.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_9.txt
2,23-06-2023 21:54,10,10,More than one player,SWE,map_10.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_10.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_10.txt
2,23-06-2023 21:54,11,10,More than one player,SWE,map_11.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_11.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_11.txt
2,23-06-2023 21:54,12,10,More than one player,SWE,map_12.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_12.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_12.txt
2,23-06-2023 21:54,13,10,More than one player,SWE,map_13.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_13.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_13.txt
2,23-06-2023 21:54,14,10,No player is set,SWE,map_14.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_14.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_14.txt
2,23-06-2023 21:54,15,10,More than one player,SWE,map_15.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_15.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_15.txt
2,23-06-2023 21:54,16,10,No food,SWE,map_16.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_16.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_16.txt
2,23-06-2023 21:54,17,10,More than one player,SWE,map_17.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_17.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_17.txt
2,23-06-2023 21:54,18,10,More than one player,SWE,map_18.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_18.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_18.txt
2,23-06-2023 21:54,19,10,More than one player,SWE,map_19.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_19.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_19.txt
2,23-06-2023 21:54,20,10,More than one player,SWE,map_20.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_20.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_20.txt
2,23-06-2023 21:54,21,10,More than one player,SWE,map_21.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_21.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_21.txt
2,23-06-2023 21:54,22,10,More than one player,SWE,map_22.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_22.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_22.txt
2,23-06-2023 21:54,23,10,More than one player,SWE,map_23.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_23.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_23.txt
2,23-06-2023 21:54,24,10,More than one player,SWE,map_24.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_24.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_24.txt
2,23-06-2023 21:54,25,10,More than one player,SWE,map_25.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_25.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_25.txt
2,23-06-2023 21:54,26,10,More than one player,SWE,map_26.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_26.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_26.txt
2,23-06-2023 21:54,27,10,More than one player,SWE,map_27.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_27.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_27.txt
2,23-06-2023 21:54,28,10,More than one player,SWE,map_28.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_28.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_28.txt
2,23-06-2023 21:54,29,10,More than one player,SWE,map_29.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_29.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_29.txt
2,23-06-2023 21:54,30,10,More than one player,SWE,map_30.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_30.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_30.txt
2,23-06-2023 21:54,31,10,More than one player,SWE,map_31.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_31.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_31.txt
2,23-06-2023 21:54,32,10,More than one player,SWE,map_32.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_32.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_32.txt
2,23-06-2023 21:54,33,10,More than one player,SWE,map_33.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_33.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_33.txt
2,23-06-2023 21:54,34,10,More than one player,SWE,map_34.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_34.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_34.txt
2,23-06-2023 21:54,35,10,More than one player,SWE,map_35.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_35.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_35.txt
2,23-06-2023 21:54,36,10,More than one player,SWE,map_36.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_36.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_36.txt
2,23-06-2023 21:54,37,10,More than one player,SWE,map_37.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_37.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_37.txt
2,23-06-2023 21:54,38,10,More than one player,SWE,map_38.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_38.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_38.txt
2,23-06-2023 21:54,39,10,More than one player,SWE,map_39.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_39.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_39.txt
2,23-06-2023 21:54,40,10,More than one player,SWE,map_40.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_40.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_40.txt
2,23-06-2023 21:54,41,10,More than one player,SWE,map_41.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_41.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_41.txt
2,23-06-2023 21:54,42,10,More than one player,SWE,map_42.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_42.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_42.txt
2,23-06-2023 21:54,43,10,More than one player,SWE,map_43.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_43.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_43.txt
2,23-06-2023 21:54,44,10,More than one player,SWE,map_44.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_44.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_44.txt
2,23-06-2023 21:54,45,10,More than one player,SWE,map_45.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_45.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_45.txt
2,23-06-2023 21:54,46,10,More than one player,SWE,map_46.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_46.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_46.txt
2,23-06-2023 21:54,47,10,More than one player,SWE,map_47.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_47.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_47.txt
2,23-06-2023 21:54,48,10,More than one player,SWE,map_48.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_48.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_48.txt
2,23-06-2023 21:54,49,10,More than one player,SWE,map_49.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_49.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_49.txt
2,23-06-2023 21:54,50,10,More than one player,SWE,map_50.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_50.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_50.txt
2,23-06-2023 21:54,51,10,More than one player,SWE,map_51.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_51.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_51.txt
2,23-06-2023 21:54,52,10,More than one player,SWE,map_52.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_52.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_52.txt
2,23-06-2023 21:54,53,10,More than one player,SWE,map_53.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_53.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_53.txt
2,23-06-2023 21:54,54,10,More than one player,SWE,map_54.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_54.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_54.txt
2,23-06-2023 21:54,55,10,More than one player,SWE,map_55.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_55.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_55.txt
2,23-06-2023 21:54,56,10,More than one player,SWE,map_56.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_56.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_56.txt
2,23-06-2023 21:54,57,10,More than one player,SWE,map_57.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_57.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_57.txt
2,23-06-2023 21:54,58,10,More than one player,SWE,map_58.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_58.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_58.txt
2,23-06-2023 21:54,59,10,More than one player,SWE,map_59.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_59.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_59.txt
2,23-06-2023 21:54,60,10,More than one player,SWE,map_60.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_60.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_60.txt
2,23-06-2023 21:54,61,10,More than one player,SWE,map_61.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_61.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_61.txt
2,23-06-2023 21:54,62,10,More than one player,SWE,map_62.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_62.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_62.txt
2,23-06-2023 21:54,63,10,More than one player,SWE,map_63.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_63.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_63.txt
2,23-06-2023 21:54,64,10,More than one player,SWE,map_64.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_64.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_64.txt
2,23-06-2023 21:54,65,10,More than one player,SWE,map_65.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_65.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_65.txt
2,23-06-2023 21:54,66,10,More than one player,SWE,map_66.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_66.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_66.txt
2,23-06-2023 21:54,67,10,More than one player,SWE,map_67.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_67.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_67.txt
2,23-06-2023 21:54,68,10,More than one player,SWE,map_68.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_68.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_68.txt
2,23-06-2023 21:54,69,10,More than one player,SWE,map_69.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_69.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_69.txt
2,23-06-2023 21:54,70,10,More than one player,SWE,map_70.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_70.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_70.txt
2,23-06-2023 21:54,71,10,More than one player,SWE,map_71.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_71.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_71.txt
2,23-06-2023 21:54,72,10,More than one player,SWE,map_72.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_72.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_72.txt
2,23-06-2023 21:54,73,10,No food,SWE,map_73.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_73.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_73.txt
2,23-06-2023 21:54,74,10,More than one player,SWE,map_74.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_74.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_74.txt
2,23-06-2023 21:54,75,10,More than one player,SWE,map_75.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_75.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_75.txt
2,23-06-2023 21:54,76,10,More than one player,SWE,map_76.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_76.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_76.txt
2,23-06-2023 21:54,77,10,More than one player,SWE,map_77.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_77.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_77.txt
2,23-06-2023 21:54,78,10,More than one player,SWE,map_78.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_78.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_78.txt
2,23-06-2023 21:54,79,10,More than one player,SWE,map_79.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_79.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_79.txt
2,23-06-2023 21:54,80,10,More than one player,SWE,map_80.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_80.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_80.txt
2,23-06-2023 21:54,81,10,More than one player,SWE,map_81.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_81.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_81.txt
2,23-06-2023 21:54,82,10,More than one player,SWE,map_82.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_82.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_82.txt
2,23-06-2023 21:54,83,10,More than one player,SWE,map_83.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_83.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_83.txt
2,23-06-2023 21:54,84,10,More than one player,SWE,map_84.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_84.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_84.txt
2,23-06-2023 21:54,85,10,More than one player,SWE,map_85.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_85.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_85.txt
2,23-06-2023 21:54,86,10,More than one player,SWE,map_86.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_86.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_86.txt
2,23-06-2023 21:54,87,10,More than one player,SWE,map_87.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_87.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_87.txt
2,23-06-2023 21:54,88,10,More than one player,SWE,map_88.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_88.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_88.txt
2,23-06-2023 21:54,89,10,More than one player,SWE,map_89.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_89.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_89.txt
2,23-06-2023 21:54,90,10,More than one player,SWE,map_90.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_90.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_90.txt
2,23-06-2023 21:54,91,10,More than one player,SWE,map_91.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_91.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_91.txt
2,23-06-2023 21:54,92,10,More than one player,SWE,map_92.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_92.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_92.txt
2,23-06-2023 21:54,93,10,More than one player,SWE,map_93.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_93.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_93.txt
2,23-06-2023 21:54,94,10,No player is set,SWE,map_94.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_94.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_94.txt
2,23-06-2023 21:54,95,10,More than one player,SWE,map_95.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_95.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_95.txt
2,23-06-2023 21:54,96,10,More than one player,SWE,map_96.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_96.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_96.txt
